PLAYER NAME,NATIONALITY,RUNS MADE TILL THAT YEAR 
Sadiq Mohammad,Pakistan,37(till1973),90(till1974),175(till1975),192(till1976),213(till1977),226(till1978),330(till1979),383(till1980),
Saleem Altaf,Pakistan,21(till1973),25(till1977),25(till1978),
Sarfraz Nawaz,Pakistan,17(till1973),17(till1974),17(till1975),17(till1976),19(till1977),53(till1978),65(till1979),73(till1980),112(till1981),143(till1982),196(till1983),221(till1984),
Wasim Bari,Pakistan,21(till1973),21(till1974),24(till1975),26(till1976),28(till1977),59(till1978),85(till1979),85(till1980),89(till1981),107(till1982),188(till1983),221(till1984),
Wasim Raja,Pakistan,4(till1973),4(till1974),95(till1975),103(till1976),182(till1977),226(till1978),265(till1979),311(till1980),358(till1981),554(till1982),595(till1983),704(till1984),782(till1985),
Imran Khan,Pakistan,0(till1974),9(till1975),13(till1976),52(till1977),64(till1978),106(till1979),108(till1980),184(till1981),468(till1982),751(till1983),907(till1984),1162(till1985),1348(till1986),1785(till1987),1966(till1988),2759(till1989),3255(till1990),3480(till1991),3709(till1992),
Zaheer Abbas,Pakistan,88(till1974),224(till1975),247(till1976),257(till1977),348(till1978),496(till1979),633(till1980),862(till1981),1539(till1982),2033(till1983),2374(till1984),2572(till1985),
Naseer Malik,Pakistan,0(till1975),
Javed Miandad,Pakistan,52(till1975),99(till1976),199(till1977),256(till1978),302(till1979),349(till1980),543(till1981),1044(till1982),1337(till1983),1812(till1984),2533(till1985),3165(till1986),4249(till1987),4856(till1988),5343(till1989),5654(till1990),5795(till1991),6737(till1992),7327(till1993),7381(till1996),
Pervez Mir,Pakistan,8(till1975),26(till1977),
Mohsin Khan,Pakistan,15(till1977),84(till1978),130(till1981),601(till1982),857(till1983),1140(till1984),1551(till1985),1877(till1986),
Aamer Hameed,Pakistan,0(till1977),0(till1978),
Hasan Jamil,Pakistan,48(till1977),111(till1978),
Liaqat Ali,Pakistan,0(till1977),7(till1978),
Mudassar Nazar,Pakistan,53(till1977),157(till1978),160(till1979),167(till1980),367(till1981),739(till1982),933(till1983),1214(till1984),1789(till1985),2145(till1986),2371(till1987),2580(till1988),2653(till1989),
Shafiq Ahmed,Pakistan,38(till1977),41(till1978),
Haroon Rasheed,Pakistan,5(till1977),26(till1978),95(till1979),166(till1982),
Iqbal Qasim,Pakistan,0(till1977),9(till1978),15(till1980),15(till1981),30(till1982),39(till1985),39(till1988),
Sikander Bakht,Pakistan,0(till1977),16(till1978),19(till1979),19(till1980),22(till1981),25(till1982),31(till1989),
Arshad Pervez,Pakistan,11(till1978),
Naeem Ahmed,Pakistan,0(till1978),
Azmat Rana,Pakistan,42(till1978),
Mansoor Akhtar,Pakistan,24(till1980),38(till1981),208(till1982),217(till1983),398(till1984),530(till1987),561(till1989),593(till1990),
Mohammad Nazir,Pakistan,2(till1980),2(till1983),4(till1984),
Taslim Arif,Pakistan,28(till1980),
Ashraf Ali,Pakistan,0(till1980),30(till1981),33(till1982),50(till1984),69(till1985),
Ijaz Faqih,Pakistan,0(till1980),57(till1981),63(till1982),124(till1983),191(till1984),191(till1987),197(till1988),
Rashid Khan,Pakistan,4(till1980),4(till1982),13(till1983),85(till1984),110(till1985),
Saleem Pervez,Pakistan,18(till1980),
Tahir Naqqash,Pakistan,0(till1980),22(till1981),67(till1982),68(till1983),81(till1984),210(till1985),
Rizwan-uz-Zaman,Pakistan,14(till1981),18(till1986),20(till1987),
Saleem Malik,Pakistan,0(till1982),27(till1983),176(till1984),427(till1985),534(till1986),1333(till1987),1872(till1988),2803(till1989),3406(till1990),3591(till1991),4245(till1992),4466(till1993),5214(till1994),5441(till1995),6345(till1996),6883(till1997),7054(till1998),7170(till1999),
Jalal-ud-Din,Pakistan,0(till1982),5(till1983),
Saleem Yousuf,Pakistan,0(till1982),1(till1984),9(till1985),85(till1986),276(till1987),413(till1988),441(till1989),768(till1990),
Tauseef Ahmed,Pakistan,0(till1982),42(till1984),45(till1985),51(till1986),55(till1987),65(till1988),104(till1989),116(till1990),
Shahid Mahboob,Pakistan,0(till1982),100(till1983),119(till1984),
Abdul Qadir,Pakistan,62(till1983),132(till1984),194(till1985),321(till1986),467(till1987),501(till1988),631(till1989),634(till1990),641(till1993),
Azeem Hafeez,Pakistan,12(till1983),22(till1984),45(till1985),
Qasim Umar,Pakistan,5(till1983),280(till1984),473(till1985),522(till1986),642(till1987),
Saadat Ali,Pakistan,184(till1984),
Anil Dalpat,Pakistan,6(till1984),84(till1985),87(till1986),
Naved Anjum,Pakistan,61(till1984),88(till1988),113(till1992),
Manzoor Elahi,Pakistan,114(till1984),123(till1985),333(till1986),596(till1987),682(till1988),699(till1990),707(till1994),741(till1995),
Sajid Ali,Pakistan,16(till1984),33(till1986),50(till1988),83(till1991),130(till1997),
Zakir Khan,Pakistan,8(till1984),8(till1985),14(till1986),25(till1988),27(till1990),
Shoaib Mohammad,Pakistan,67(till1984),214(till1985),319(till1986),448(till1987),478(till1988),1125(till1989),1168(till1990),1177(till1992),1269(till1993),
Wasim Akram,Pakistan,0(till1984),11(till1985),79(till1986),279(till1987),349(till1988),494(till1989),776(till1990),842(till1991),1116(till1992),1403(till1993),1553(till1994),1746(till1995),2084(till1996),2230(till1997),2508(till1998),2868(till1999),3256(till2000),3359(till2001),3646(till2002),3717(till2003),
Mohsin Kamal,Pakistan,5(till1984),10(till1985),10(till1986),26(till1987),26(till1988),27(till1989),
Masood Iqbal,Pakistan,2(till1984),
Rameez Raja,Pakistan,620(till1985),1017(till1986),1854(till1987),2273(till1988),2840(till1989),3263(till1990),3503(till1991),4368(till1992),4915(till1993),5257(till1995),5396(till1996),5841(till1997),
Zulqarnain,Pakistan,4(till1985),16(till1986),16(till1987),18(till1989),
Saleem Jaffar,Pakistan,2(till1986),19(till1987),23(till1988),36(till1989),36(till1990),
Asif Mujtaba,Pakistan,11(till1986),78(till1987),275(till1992),881(till1993),1005(till1994),1066(till1995),1068(till1996),
Ijaz Ahmed,Pakistan,67(till1986),389(till1987),837(till1988),1146(till1989),1594(till1990),1677(till1991),1750(till1992),2226(till1994),2391(till1995),3672(till1996),4776(till1997),5575(till1998),6162(till1999),6564(till2000),
Younis Ahmed,Pakistan,84(till1987),
Zahid Ahmed,Pakistan,3(till1987),
Shakeel Khan,Pakistan,0(till1987),
Haafiz Shahid,Pakistan,11(till1988),
Aamer Malik,Pakistan,31(till1988),499(till1989),536(till1990),556(till1994),
Moin-ul-Atiq,Pakistan,189(till1988),199(till1989),
Aaqib Javed,Pakistan,0(till1988),2(till1989),3(till1990),10(till1991),34(till1992),51(till1993),69(till1994),144(till1995),237(till1996),265(till1997),267(till1998),
Saeed Anwar,Pakistan,100(till1989),773(till1990),774(till1991),780(till1992),1504(till1993),2350(till1994),2540(till1995),4135(till1996),5021(till1997),5852(till1998),6764(till1999),7638(till2000),8349(till2001),8606(till2002),8824(till2003),
Mushtaq Ahmed,Pakistan,12(till1989),82(till1990),98(till1991),180(till1992),200(till1993),203(till1994),263(till1995),300(till1996),332(till1997),343(till1998),343(till1999),399(till2000),399(till2003),
Shahid Saeed,Pakistan,106(till1989),137(till1992),141(till1993),
Waqar Younis,Pakistan,9(till1989),40(till1990),78(till1991),125(till1992),251(till1993),292(till1994),335(till1995),427(till1996),471(till1997),538(till1998),549(till1999),739(till2000),855(till2001),952(till2002),969(till2003),
Sohail Fazal,Pakistan,56(till1989),
Akram Raza,Pakistan,40(till1989),54(till1990),55(till1991),55(till1992),179(till1994),193(till1995),
Maqsood Rana,Pakistan,5(till1990),
Nadeem Ghauri,Pakistan,14(till1990),
Sajjad Akbar,Pakistan,5(till1990),
Mansoor Rana,Pakistan,15(till1990),
Zahid Fazal,Pakistan,44(till1990),251(till1991),273(till1992),333(till1993),348(till1994),
Moin Khan,Pakistan,23(till1990),96(till1991),168(till1992),168(till1994),277(till1995),663(till1996),1306(till1997),1684(till1998),2207(till1999),2751(till2000),2853(till2001),2912(till2003),3266(till2004),
Aamer Sohail,Pakistan,32(till1990),138(till1991),736(till1992),1145(till1993),2198(till1994),2682(till1995),3772(till1996),4085(till1997),4651(till1998),4704(till1999),4780(till2000),
Inzamam-ul-Haq,Pakistan,80(till1991),898(till1992),1706(till1993),2607(till1994),3306(till1995),3809(till1996),4700(till1997),5369(till1998),6475(till1999),7549(till2000),8195(till2001),8938(till2002),9356(till2003),10267(till2004),11141(till2005),11591(till2006),11739(till2007),
Iqbal Sikander,Pakistan,1(till1992),
Wasim Haider,Pakistan,26(till1992),
Tanvir Mehdi,Pakistan,0(till1992),
Rashid Latif,Pakistan,118(till1992),270(till1993),460(till1994),518(till1995),664(till1996),679(till1997),748(till1998),917(till2001),1352(till2002),1709(till2003),
Ata-ur-Rehman,Pakistan,0(till1992),2(till1993),21(till1994),27(till1995),34(till1996),
Arshad Khan,Pakistan,0(till1993),15(till1995),21(till1997),42(till1998),80(till1999),105(till2000),133(till2005),133(till2006),
Ghulam Ali,Pakistan,2(till1993),53(till1995),
Basit Ali,Pakistan,471(till1993),1051(till1994),1225(till1995),1265(till1996),
Aamer Nazir,Pakistan,1(till1993),13(till1995),
Nadeem Khan,Pakistan,0(till1993),2(till1995),
Aamer Hanif,Pakistan,17(till1993),89(till1995),
Irfan Bhatti,Pakistan,0(till1993),
Ashfaq Ahmed,Pakistan,0(till1994),
Kabir Khan,Pakistan,0(till1994),2(till1997),7(till1998),10(till2000),
Shakeel Ahmed jnr,Pakistan,61(till1995),
Naeem Ashraf,Pakistan,24(till1995),
Zafar Iqbal,Pakistan,48(till1995),
Javed Qadeer,Pakistan,12(till1995),
Mahmood Hamid,Pakistan,1(till1995),
Mohammad Akram,Pakistan,8(till1995),11(till1996),13(till1997),13(till1998),13(till1999),14(till2000),
Saleem Elahi,Pakistan,311(till1995),437(till1996),463(till1997),509(till1998),644(till2000),805(till2001),1271(till2002),1454(till2003),1579(till2004),
Saqlain Mushtaq,Pakistan,30(till1995),162(till1996),344(till1997),415(till1998),509(till1999),618(till2000),650(till2001),694(till2002),711(till2003),
Saeed Azad,Pakistan,19(till1995),65(till1996),
Shadab Kabir,Pakistan,0(till1996),
Shahid Anwar,Pakistan,37(till1996),
Shahid Nazir,Pakistan,17(till1996),25(till1997),25(till1999),25(till2000),
Azhar Mahmood,Pakistan,41(till1996),187(till1997),452(till1998),795(till1999),1073(till2000),1206(till2001),1309(till2002),1387(till2003),1435(till2004),1492(till2005),1521(till2007),
Shahid Afridi,Pakistan,288(till1996),1155(till1997),1604(till1998),2069(till1999),2673(till2000),3128(till2001),3871(till2002),3887(till2003),4125(till2004),4765(till2005),4880(till2006),5239(till2007),5517(till2008),5830(till2009),6431(till2010),6893(till2011),7075(till2012),7516(till2013),7870(till2014),8064(till2015),
Hasan Raza,Pakistan,29(till1996),76(till1997),122(till1998),242(till1999),
Abdul Razzaq,Pakistan,0(till1996),8(till1997),101(till1998),468(till1999),1129(till2000),1513(till2001),2188(till2002),2788(till2003),3428(till2004),3948(till2005),4403(till2006),4465(till2007),4590(till2009),4921(till2010),5080(till2011),
Azam Khan,Pakistan,113(till1996),116(till1998),
Zahoor Elahi,Pakistan,215(till1996),297(till1997),
Mohammad Wasim,Pakistan,89(till1996),385(till1997),499(till1998),543(till2000),
Mohammad Zahid,Pakistan,0(till1996),1(till1997),15(till1998),15(till2002),
Mujahid Jamshed,Pakistan,27(till1997),
Ijaz Ahmed jnr,Pakistan,3(till1997),
Mohammad Hussain,Pakistan,51(till1997),154(till1998),
Akhtar Sarfraz,Pakistan,52(till1997),66(till1998),
Manzoor Akhtar,Pakistan,49(till1997),97(till1998),
Fazl-e-Akbar,Pakistan,7(till1998),7(till2001),
Mohammad Yousuf,Pakistan,479(till1998),1049(till1999),2210(till2000),2798(till2001),4160(till2002),5328(till2003),6096(till2004),6981(till2005),7608(till2006),8650(till2007),9242(till2008),9543(till2009),9720(till2010),
Shoaib Akhtar,Pakistan,44(till1998),56(till1999),81(till2000),86(till2001),98(till2002),249(till2003),296(till2004),332(till2005),344(till2006),345(till2007),373(till2009),391(till2010),394(till2011),
Asif Mahmood,Pakistan,14(till1998),
Wajahatullah Wasti,Pakistan,331(till1999),349(till2000),
Imran Nazir,Pakistan,6(till1999),707(till2000),788(till2001),1271(till2002),1340(till2003),1392(till2004),1784(till2007),1895(till2009),
Shabbir Ahmed,Pakistan,0(till1999),0(till2000),6(till2003),9(till2004),10(till2005),
Shoaib Malik,Pakistan,15(till1999),51(till2000),145(till2001),514(till2002),1134(till2003),2029(till2004),2639(till2005),3277(till2006),3984(till2007),4665(till2008),5075(till2009),5188(till2010),5223(till2011),5287(till2012),5490(till2013),6097(till2015),6410(till2016),6926(till2017),7284(till2018),7526(till2019),
Imran Abbas,Pakistan,29(till2000),
Yasir Arafat,Pakistan,6(till2000),10(till2001),10(till2005),48(till2006),48(till2008),74(till2009),
Younis Khan,Pakistan,380(till2000),650(till2001),1823(till2002),2508(till2003),2908(till2004),3181(till2005),3796(till2006),4413(till2007),5278(till2008),5698(till2009),5913(till2010),6657(till2011),6882(till2012),7014(till2013),7177(till2014),7249(till2015),
Faisal Iqbal,Pakistan,4(till2000),33(till2001),167(till2002),284(till2003),314(till2006),
Irfan Fazil,Pakistan,15(till2000),
Atiq-uz-Zaman,Pakistan,34(till2000),
Imran Farhat,Pakistan,48(till2001),396(till2003),686(till2004),974(till2006),1114(till2010),1375(till2011),1549(till2012),1719(till2013),
Humayun Farhat,Pakistan,60(till2001),
Mohammad Sami,Pakistan,5(till2001),10(till2002),125(till2003),195(till2004),214(till2005),229(till2006),314(till2007),314(till2012),314(till2015),
Kashif Raza,Pakistan,2(till2001),
Taufeeq Umar,Pakistan,28(till2001),180(till2002),426(till2003),444(till2004),447(till2005),504(till2011),
Danish Kaneria,Pakistan,3(till2001),4(till2003),4(till2004),6(till2005),6(till2006),12(till2007),
Naved Latif,Pakistan,143(till2001),255(till2002),262(till2003),
Misbah-ul-Haq,Pakistan,215(till2002),282(till2003),305(till2004),577(till2007),1223(till2008),1523(till2009),1554(till2010),2518(till2011),3011(till2012),4384(till2013),4669(till2014),5122(till2015),
Kamran Akmal,Pakistan,141(till2002),167(till2003),167(till2004),736(till2005),1076(till2006),1369(till2007),1711(till2008),2220(till2009),2577(till2010),2924(till2011),2930(till2012),3168(till2013),3236(till2017),
Mohammad Hafeez,Pakistan,419(till2003),543(till2005),798(till2006),874(till2007),1244(till2010),2319(till2011),2795(till2012),4096(till2013),4456(till2014),5238(till2015),5404(till2016),5959(till2017),6153(till2018),6361(till2019),
Umar Gul,Pakistan,2(till2003),34(till2006),57(till2007),86(till2008),194(till2009),244(till2010),291(till2011),384(till2012),422(till2013),451(till2014),451(till2015),457(till2016),
Naved-ul-Hasan,Pakistan,13(till2003),53(till2004),210(till2005),322(till2006),359(till2007),448(till2009),524(till2010),
Yasir Hameed,Pakistan,898(till2003),1671(till2004),1805(till2005),1917(till2006),2028(till2007),
Faisal Athar,Pakistan,9(till2003),
Junaid Zia,Pakistan,2(till2003),
Salman Butt,Pakistan,252(till2004),817(till2005),962(till2006),1324(till2007),2185(till2008),2543(till2009),2725(till2010),
Bazid Khan,Pakistan,12(till2004),78(till2005),131(till2008),
Iftikhar Anjum,Pakistan,0(till2004),41(till2005),85(till2006),169(till2007),207(till2008),213(till2009),234(till2010),
Mohammad Khalil,Pakistan,0(till2005),
Mohammad Asif,Pakistan,0(till2005),13(till2006),28(till2007),33(till2008),33(till2009),34(till2010),
Abdur Rehman,Pakistan,7(till2006),59(till2007),69(till2010),79(till2011),104(till2012),134(till2013),142(till2014),
Fawad Alam,Pakistan,32(till2007),156(till2008),210(till2009),603(till2010),948(till2014),966(till2015),
Najaf Shah,Pakistan,0(till2007),
Sohail Tanvir,Pakistan,53(till2007),161(till2008),182(till2009),268(till2011),283(till2012),347(till2013),399(till2014),
Sarfaraz Ahmed,Pakistan,0(till2007),26(till2008),32(till2010),87(till2011),172(till2012),201(till2013),455(till2014),1006(till2015),1498(till2016),1650(till2017),1894(till2018),2128(till2019),
Nasir Jamshed,Pakistan,343(till2008),353(till2009),815(till2012),1383(till2013),1413(till2014),1418(till2015),
Samiullah Khan,Pakistan,0(till2008),
Kamran Hussain,Pakistan,28(till2008),
Khalid Latif,Pakistan,19(till2008),147(till2009),147(till2010),
Sohail Khan,Pakistan,0(till2008),4(till2009),4(till2011),25(till2015),25(till2016),
Abdur Rauf,Pakistan,0(till2008),
Khurram Manzoor,Pakistan,149(till2008),236(till2009),
Rizwan Ahmed,Pakistan,0(till2008),
Wahab Riaz,Pakistan,4(till2008),52(till2010),80(till2011),88(till2012),291(till2013),326(till2014),530(till2015),566(till2016),589(till2017),
Naumanullah,Pakistan,5(till2008),
Mansoor Amjad,Pakistan,5(till2008),
Saeed Ajmal,Pakistan,4(till2008),72(till2009),115(till2010),158(till2011),211(till2012),307(till2013),324(till2014),324(till2015),
Ahmed Shehzad,Pakistan,106(till2009),477(till2011),1286(till2013),1915(till2014),2485(till2015),2510(till2016),2605(till2017),
Mohammad Amir,Pakistan,155(till2009),167(till2010),235(till2016),306(till2017),346(till2018),352(till2019),
Umar Akmal,Pakistan,311(till2009),784(till2010),1569(till2011),1976(till2012),2370(till2013),2732(till2014),2913(till2015),3044(till2017),3194(till2019),
Shahzaib Hasan,Pakistan,100(till2010),
Umar Amin,Pakistan,34(till2010),250(till2013),269(till2014),271(till2018),
Asad Shafiq,Pakistan,236(till2010),663(till2011),930(till2012),1096(till2013),1224(till2014),1318(till2015),1336(till2017),
Mohammad Irfan,Pakistan,3(till2010),3(till2012),21(till2013),39(till2014),48(till2015),48(till2016),
Zulqarnain Haider,Pakistan,48(till2010),
Hammad Azam,Pakistan,38(till2011),76(till2012),80(till2015),
Junaid Khan,Pakistan,2(till2011),2(till2012),48(till2013),51(till2014),60(till2015),60(till2017),63(till2018),68(till2019),
Mohammad Salman,Pakistan,22(till2011),
Tanvir Ahmed,Pakistan,18(till2011),
Usman Salahuddin,Pakistan,13(till2011),
Azhar Ali,Pakistan,39(till2011),450(till2012),452(till2013),1227(till2015),1568(till2016),1833(till2017),1845(till2018),
Adnan Akmal,Pakistan,51(till2011),62(till2012),
Aizaz Cheema,Pakistan,9(till2011),26(till2012),
Yasir Shah,Pakistan,0(till2011),76(till2015),102(till2016),102(till2018),127(till2019),
Rahat Ali,Pakistan,0(till2012),8(till2015),8(till2016),
Ehsan Adil,Pakistan,5(till2013),27(till2015),
Asad Ali,Pakistan,13(till2013),
Haris Sohail,Pakistan,45(till2013),280(till2014),774(till2015),960(till2018),1320(till2019),
Sohaib Maqsood,Pakistan,363(till2013),572(till2014),725(till2015),735(till2016),
Anwar Ali,Pakistan,92(till2013),173(till2014),305(till2015),321(till2016),
Bilawal Bhatti,Pakistan,62(till2013),80(till2014),89(till2015),
Sharjeel Khan,Pakistan,101(till2013),194(till2014),562(till2016),812(till2017),
Mohammad Talha,Pakistan,0(till2014),
Zulfiqar Babar,Pakistan,34(till2014),35(till2015),
Raza Hasan,Pakistan,0(till2014),
Mohammad Rizwan,Pakistan,332(till2015),409(till2016),460(till2017),705(till2019),
Saad Nasim,Pakistan,99(till2015),
Sami Aslam,Pakistan,45(till2015),78(till2016),
Babar Azam,Pakistan,230(till2015),886(till2016),1758(till2017),2267(till2018),2739(till2019),
Imad Wasim,Pakistan,76(till2015),269(till2016),430(till2017),480(till2018),778(till2019),
Aamer Yamin,Pakistan,63(till2015),95(till2018),
Bilal Asif,Pakistan,40(till2015),
Iftikhar Ahmed,Pakistan,8(till2015),
Zafar Gohar,Pakistan,15(till2015),
Hasan Ali,Pakistan,15(till2016),55(till2017),143(till2018),237(till2019),
Mohammad Nawaz (3),Pakistan,142(till2016),143(till2017),199(till2018),
Shadab Khan,Pakistan,66(till2017),239(till2018),294(till2019),
Fakhar Zaman,Pakistan,400(till2017),1275(till2018),1642(till2019),
Faheem Ashraf,Pakistan,20(till2017),104(till2018),162(till2019),
Rumman Raees,Pakistan,0(till2017),27(till2018),
Imam-ul-Haq,Pakistan,147(till2017),819(till2018),1387(till2019),
Usman Shinwari,Pakistan,0(till2017),0(till2018),6(till2019),
Asif Ali,Pakistan,200(till2018),342(till2019),
Shaheen Shah Afridi,Pakistan,14(till2018),41(till2019),
Hussain Talat,Pakistan,2(till2019),
Mohammad Abbas,Pakistan,0(till2019),
Shan Masood,Pakistan,111(till2019),
Mohammad Hasnain,Pakistan,28(till2019),
Abid Ali,Pakistan,117(till2019),
Saad Ali,Pakistan,11(till2019),
SJ Cook,South Africa,52(till1991),67(till1993),
AA Donald,South Africa,0(till1991),8(till1992),20(till1993),29(till1994),34(till1995),34(till1996),55(till1997),74(till1998),84(till1999),85(till2000),89(till2001),95(till2002),95(till2003),
AC Hudson,South Africa,0(till1991),660(till1992),962(till1993),1442(till1994),1512(till1995),2462(till1996),2559(till1997),
PN Kirsten,South Africa,95(till1991),767(till1992),906(till1993),1293(till1994),
AP Kuiper,South Africa,127(till1991),276(till1992),414(till1994),478(till1995),539(till1996),
BM McMillan,South Africa,2(till1991),140(till1992),293(till1993),326(till1994),453(till1995),788(till1996),824(till1997),841(till1998),
CEB Rice,South Africa,26(till1991),
DJ Richardson,South Africa,9(till1991),115(till1992),237(till1993),586(till1994),636(till1995),754(till1996),856(till1997),868(till1998),
TG Shaw,South Africa,0(till1991),26(till1994),
RP Snell,South Africa,18(till1991),51(till1992),169(till1993),243(till1994),322(till1996),
KC Wessels,South Africa,429(till1983),1231(till1984),1740(till1985),1951(till1991),2660(till1992),3050(till1993),3367(till1994),
CE Eksteen,South Africa,6(till1991),6(till1994),
CR Matthews,South Africa,10(till1991),12(till1992),31(till1993),92(till1994),114(till1995),141(till1996),141(till1997),
M Yachad,South Africa,31(till1991),
WJ Cronje,South Africa,330(till1992),725(till1993),1858(till1994),2015(till1995),2948(till1996),3719(till1997),4410(till1998),4997(till1999),5565(till2000),
MW Pringle,South Africa,15(till1992),35(till1993),48(till1994),
JN Rhodes,South Africa,333(till1992),696(till1993),1515(till1994),1659(till1995),2219(till1996),2797(till1997),3393(till1998),3779(till1999),4330(till2000),4867(till2001),5933(till2002),5935(till2003),
T Bosch,South Africa,0(till1992),
O Henry,South Africa,20(till1992),
MW Rushmere,South Africa,78(till1992),
CJPG van Zyl,South Africa,3(till1992),
DJ Callaghan,South Africa,114(till1992),155(till1993),427(till1994),478(till1995),493(till2000),
PS de Villiers,South Africa,0(till1992),20(till1993),88(till1994),108(till1995),163(till1996),170(till1997),
BN Schultz,South Africa,0(till1992),
DJ Cullinan,South Africa,238(till1993),713(till1994),860(till1995),1894(till1996),2704(till1997),3112(till1998),3629(till1999),3860(till2000),
ELR Stewart,South Africa,25(till1993),57(till1994),61(till2002),
PL Symcox,South Africa,38(till1993),58(till1994),106(till1995),356(till1996),474(till1997),670(till1998),694(till1999),
G Kirsten,South Africa,11(till1993),621(till1994),983(till1995),2425(till1996),3018(till1997),3579(till1998),4044(till1999),5511(till2000),6149(till2001),6612(till2002),6798(till2003),
DB Rundle,South Africa,6(till1994),
EO Simons,South Africa,197(till1994),217(till1995),
DN Crookes,South Africa,30(till1994),151(till1996),190(till1997),243(till1998),276(till1999),296(till2000),
MJR Rindel,South Africa,64(till1994),215(till1995),536(till1998),575(till1999),
SD Jack,South Africa,1(till1994),7(till1995),
N Boje,South Africa,0(till1995),27(till1996),55(till1998),74(till1999),662(till2000),807(till2001),1143(till2002),1197(till2003),1339(till2004),1414(till2005),
GFJ Liebenberg,South Africa,12(till1995),94(till1998),
PJR Steyn,South Africa,4(till1995),
PR Adams,South Africa,10(till1996),10(till1997),25(till1998),25(till1999),27(till2000),33(till2001),33(till2002),66(till2003),
JH Kallis,South Africa,275(till1996),794(till1997),1606(till1998),2550(till1999),3850(till2000),4698(till2001),5902(till2002),6497(till2003),7267(till2004),7954(till2005),8327(till2006),9314(till2007),9871(till2008),10409(till2009),11002(till2010),11372(till2011),11498(till2012),11574(till2013),11579(till2014),
SM Pollock,South Africa,160(till1996),598(till1997),887(till1998),1165(till1999),1350(till2000),1460(till2001),1822(till2002),1992(till2003),2270(till2004),2556(till2005),2935(till2006),3476(till2007),3519(till2008),
L Klusener,South Africa,95(till1996),567(till1997),864(till1998),1718(till1999),2535(till2000),2780(till2001),3290(till2002),3381(till2003),3576(till2004),
SJ Palframan,South Africa,55(till1996),
HH Gibbs,South Africa,83(till1996),232(till1997),292(till1998),1097(till1999),1673(till2000),2519(till2001),3829(till2002),4522(till2003),4920(till2004),5646(till2005),6342(till2006),7222(till2007),7635(till2008),8060(till2009),8094(till2010),
RE Bryson,South Africa,32(till1997),
AM Bacher,South Africa,123(till1997),168(till1998),270(till2005),
LJ Koen,South Africa,22(till1997),82(till2000),
MV Boucher,South Africa,68(till1998),316(till1999),907(till2000),1077(till2001),1691(till2002),2063(till2003),2325(till2004),2795(till2005),3508(till2006),4139(till2007),4329(till2008),4639(till2009),4664(till2010),4686(till2011),
M Ntini,South Africa,0(till1998),5(till2000),6(till2001),26(till2002),71(till2003),134(till2004),145(till2005),149(till2006),186(till2007),188(till2008),199(till2009),
S Elworthy,South Africa,14(till1998),51(till1999),71(till2000),100(till2002),
R Telemachus,South Africa,1(till1998),21(till2000),27(till2001),32(till2002),73(till2006),
M Hayward,South Africa,0(till1998),12(till2000),12(till2001),12(till2002),
DM Benkenstein,South Africa,58(till1998),241(till1999),296(till2000),305(till2002),
AC Dawson,South Africa,0(till1998),6(till1999),6(till2001),10(till2002),40(till2003),69(till2004),
HS Williams,South Africa,1(till1999),8(till2000),
AJ Hall,South Africa,9(till1999),391(till2000),435(till2002),586(till2003),703(till2005),843(till2006),905(till2007),
PV Mpitsang,South Africa,1(till1999),
HH Dippenaar,South Africa,43(till1999),236(till2000),712(till2001),1587(till2002),2066(till2003),2322(till2004),2693(till2005),3344(till2006),3421(till2007),
PC Strydom,South Africa,48(till2000),
DJ Terbrugge,South Africa,5(till2000),
ND McKenzie,South Africa,453(till2000),957(till2001),1320(till2002),1580(till2003),1688(till2009),
CM Willoughby,South Africa,0(till2000),0(till2003),
N Pothas,South Africa,24(till2000),
S Abrahams,South Africa,16(till2000),
JM Kemp,South Africa,59(till2001),70(till2002),747(till2005),1184(till2006),1512(till2007),
JL Ontong,South Africa,45(till2001),87(till2002),98(till2005),167(till2008),184(till2012),
A Nel,South Africa,3(till2001),5(till2003),5(till2004),12(till2005),46(till2006),104(till2007),127(till2008),
CW Henderson,South Africa,0(till2001),
CK Langeveldt,South Africa,0(till2001),3(till2002),3(till2003),5(till2004),6(till2005),7(till2006),41(till2007),41(till2008),47(till2009),73(till2010),
GC Smith,South Africa,743(till2002),1343(till2003),1995(till2004),2979(till2005),3540(till2006),4619(till2007),5111(till2008),5613(till2009),5941(till2010),6360(till2011),6698(till2012),6989(till2013),
JC Kent,South Africa,0(till2002),
RJ Peterson,South Africa,16(till2002),29(till2003),91(till2004),91(till2005),135(till2006),147(till2007),153(till2010),231(till2011),312(till2012),545(till2013),556(till2014),
M van Jaarsveld,South Africa,42(till2002),124(till2003),124(till2004),
AG Prince,South Africa,14(till2002),106(till2004),710(till2005),870(till2006),1018(till2007),
M Zondeki,South Africa,3(till2002),4(till2003),4(till2005),4(till2006),4(till2008),
JA Rudolph,South Africa,500(till2003),911(till2004),1035(till2005),1174(till2006),
MN van Wyk,South Africa,17(till2003),195(till2007),331(till2011),425(till2015),
JA Morkel,South Africa,40(till2004),63(till2005),236(till2007),327(till2008),619(till2009),679(till2010),782(till2012),
JP Duminy,South Africa,29(till2004),144(till2006),342(till2007),818(till2008),1293(till2009),1726(till2010),2289(till2011),2601(till2012),3260(till2013),3571(till2014),3937(till2015),4381(till2016),4668(till2017),5016(till2018),5055(till2019),
